GROUP,SUBJECT,PHASE,HAND,TRIAL,TRIAL_ABS,TARGET,ROT,SIG_MP,SIG_EP,HA_INIT,HA_MID,HA_END
8,37,ADAPTATION,RH,11,21,0,-15,3,3,6.176438478,8.146441896,10.11439297
8,37,ADAPTATION,RH,12,22,0,-8,3,3,0.636605663,5.621578503,3.898151417
8,37,ADAPTATION,RH,13,23,0,-10,3,3,-0.153407834,5.721374102,2.815627735
8,37,ADAPTATION,RH,14,24,0,-10,3,3,1.187311951,4.827388711,7.412023339
8,37,ADAPTATION,RH,15,25,0,-14,3,3,2.064859071,7.192032983,9.05456098
8,37,ADAPTATION,RH,16,26,0,-15,3,3,3.725224042,3.564054082,8.468022468
8,37,ADAPTATION,RH,17,27,0,-14,3,3,2.776515077,2.587791248,12.76368952
8,37,ADAPTATION,RH,18,28,0,-16,3,3,10.53225364,6.382095117,9.110480567
8,37,ADAPTATION,RH,19,29,0,-14,3,3,3.7880813,3.493754534,7.614977573
8,37,ADAPTATION,RH,20,30,0,-9,3,3,4.856060408,6.216922948,7.035640845
8,37,ADAPTATION,RH,21,31,0,-21,3,3,2.929219374,5.560626075,10.1468072
8,37,ADAPTATION,RH,22,32,0,-19,3,3,5.064277353,5.736409897,12.72795622
8,37,ADAPTATION,RH,23,33,0,-12,3,3,3.851564275,5.552160239,5.060833539
8,37,ADAPTATION,RH,24,34,0,-11,3,3,0.688113606,6.387211079,5.53149269
8,37,ADAPTATION,RH,25,35,0,-16,3,3,3.040565407,7.266128415,9.417846083
8,37,ADAPTATION,RH,26,36,0,-10,3,3,8.866700008,2.740098319,6.304879203
8,37,ADAPTATION,RH,27,37,0,-7,3,3,5.11192244,6.211022426,6.118555724
8,37,ADAPTATION,RH,28,38,0,-9,3,3,7.018711281,3.419157065,7.290733472
8,37,ADAPTATION,RH,29,39,0,-18,3,3,5.773781086,3.856718225,13.21027542
8,37,ADAPTATION,RH,30,40,0,-15,3,3,1.916886612,5.732507876,10.95905421
8,37,ADAPTATION,RH,31,41,0,-15,3,3,6.997745022,5.937296522,7.116095726
8,37,ADAPTATION,RH,32,42,0,-13,3,3,6.188555503,11.4481556,6.902098225
8,37,ADAPTATION,RH,33,43,0,-15,3,3,1.974361749,7.637109987,8.974133837
8,37,ADAPTATION,RH,34,44,0,-15,3,3,3.095054151,7.363483899,13.86918143
8,37,ADAPTATION,RH,35,45,0,-4,3,3,3.601716594,5.710873555,4.432194466
8,37,ADAPTATION,RH,36,46,0,-13,3,3,2.583548806,7.656092417,8.115930647
8,37,ADAPTATION,RH,37,47,0,-13,3,3,5.022780563,7.694143258,8.20043268
8,37,ADAPTATION,RH,38,48,0,-11,3,3,7.032192642,6.150233136,8.086975902
8,37,ADAPTATION,RH,39,49,0,-19,3,3,6.545478944,4.018621034,6.558396876
8,37,ADAPTATION,RH,40,50,0,-17,3,3,1.211679411,7.519813154,12.27870762
8,37,ADAPTATION,RH,41,51,0,-10,3,3,4.229549876,5.432368241,6.149457514
8,37,ADAPTATION,RH,42,52,0,-11,3,3,1.45700985,5.942227662,10.82736794
8,37,ADAPTATION,RH,43,53,0,-17,3,3,8.961576101,4.568605876,13.18112428
8,37,ADAPTATION,RH,44,54,0,-7,3,3,4.282644685,5.314377434,3.693941568
8,37,ADAPTATION,RH,45,55,0,-12,3,3,6.451308814,7.557162786,11.70812119
8,37,ADAPTATION,RH,46,56,0,-11,3,3,5.984695839,7.856711753,6.579899967
8,37,ADAPTATION,RH,47,57,0,-12,3,3,7.417883435,9.97327741,6.592735115
8,37,ADAPTATION,RH,48,58,0,-14,3,3,6.920917132,6.512773301,9.226657688
8,37,ADAPTATION,RH,49,59,0,-19,3,3,3.556523475,4.330832468,9.862959296
8,37,ADAPTATION,RH,50,60,0,-13,3,3,5.413361214,8.316477601,6.127084083
8,37,ADAPTATION,RH,51,61,0,-18,3,3,5.916786322,8.977537124,12.67013735
8,37,ADAPTATION,RH,52,62,0,-13,3,3,2.003335122,7.386524497,11.25559151
8,37,ADAPTATION,RH,53,63,0,-11,3,3,8.763423131,7.95135174,9.938192498
8,37,ADAPTATION,RH,54,64,0,-11,3,3,4.30452,11.45332178,8.217864493
8,37,ADAPTATION,RH,55,65,0,-18,3,3,7.105139022,7.239002498,13.29718592
8,37,ADAPTATION,RH,56,66,0,-11,3,3,7.714063938,4.884002595,9.979182103
8,37,ADAPTATION,RH,57,67,0,-17,3,3,6.061987183,11.2498272,9.907808
8,37,ADAPTATION,RH,58,68,0,-11,3,3,6.31467031,6.537399662,10.51409271
8,37,ADAPTATION,RH,59,69,0,-10,3,3,8.709964052,6.394185531,7.123049645
8,37,ADAPTATION,RH,60,70,0,-6,3,3,8.419106777,7.857445074,4.950577377
8,37,ADAPTATION,RH,61,71,0,-20,3,3,4.203687389,5.177193212,12.62681202
8,37,ADAPTATION,RH,62,72,0,-9,3,3,4.064788173,7.87719217,9.288185183
8,37,ADAPTATION,RH,63,73,0,-13,3,3,11.23332657,10.37610493,7.575825835
8,37,ADAPTATION,RH,64,74,0,-12,3,3,4.782242565,11.01831848,13.17052796
8,37,ADAPTATION,RH,65,75,0,-14,3,3,3.921737371,7.810699223,9.811512744
8,37,ADAPTATION,RH,66,76,0,-11,3,3,5.106366412,10.37893239,11.20767696
8,37,ADAPTATION,RH,67,77,0,-13,3,3,5.881077921,8.717083091,10.08558712
8,37,ADAPTATION,RH,68,78,0,-14,3,3,6.740842103,7.994055788,6.552694897
8,37,ADAPTATION,RH,69,79,0,-14,3,3,5.350548645,11.37138078,7.154998439
8,37,ADAPTATION,RH,70,80,0,-10,3,3,6.424211429,7.767183841,11.53815374
8,37,ADAPTATION,RH,71,81,0,-10,3,3,6.035730433,5.210444261,7.308617646
8,37,ADAPTATION,RH,72,82,0,-8,3,3,7.818691716,8.302661285,13.37866567
8,37,ADAPTATION,RH,73,83,0,-11,3,3,10.0802003,8.721504352,9.730314761
8,37,ADAPTATION,RH,74,84,0,-13,3,3,4.29007169,9.027824499,12.39599025
8,37,ADAPTATION,RH,75,85,0,-17,3,3,6.504777143,7.174658863,11.16675809
8,37,ADAPTATION,RH,76,86,0,-11,3,3,7.968309885,9.083775912,8.292035208
8,37,ADAPTATION,RH,77,87,0,-13,3,3,7.184145513,8.898586417,12.77329237
8,37,ADAPTATION,RH,78,88,0,-11,3,3,7.234017946,13.025967,8.175606437
8,37,ADAPTATION,RH,79,89,0,-9,3,3,8.149933553,9.80441398,5.424559912
8,37,ADAPTATION,RH,80,90,0,-14,3,3,7.39461496,9.307429407,7.776978397
8,37,ADAPTATION,RH,81,91,0,-14,3,3,4.418048072,7.870502039,12.85310805
8,37,ADAPTATION,RH,82,92,0,-13,3,3,3.560535406,11.36780383,9.921769377
8,37,ADAPTATION,RH,83,93,0,-11,3,3,6.088987305,8.310040013,10.98016248
8,37,ADAPTATION,RH,84,94,0,-4,3,3,9.626134512,10.25918031,8.503442883
8,37,ADAPTATION,RH,85,95,0,-15,3,3,5.648805721,12.2036253,9.644014985
8,37,ADAPTATION,RH,86,96,0,-7,3,3,6.713420665,8.235280906,8.878601563
8,37,ADAPTATION,RH,87,97,0,-13,3,3,5.631247837,8.695650676,12.31882582
8,37,ADAPTATION,RH,88,98,0,-8,3,3,3.734094096,6.82340429,8.808834918
8,37,ADAPTATION,RH,89,99,0,-12,3,3,8.973235325,7.608276803,10.91990606
8,37,ADAPTATION,RH,90,100,0,-14,3,3,8.303866989,10.47404057,10.98130204
8,37,ADAPTATION,RH,91,101,0,-13,3,3,6.542448948,9.229759633,12.71204335
8,37,ADAPTATION,RH,92,102,0,-8,3,3,5.600297527,7.864700838,7.038425606
8,37,ADAPTATION,RH,93,103,0,-7,3,3,8.766040369,10.2904008,10.78991577
8,37,ADAPTATION,RH,94,104,0,-8,3,3,4.09522926,11.63929426,7.192850768
8,37,ADAPTATION,RH,95,105,0,-14,3,3,6.170364207,13.84945177,9.881227338
8,37,ADAPTATION,RH,96,106,0,-17,3,3,7.979195322,10.66739567,12.51247394
8,37,ADAPTATION,RH,97,107,0,-10,3,3,5.345888812,12.05634792,8.332764543
8,37,ADAPTATION,RH,98,108,0,-10,3,3,6.659495435,9.776131194,10.88057045
8,37,ADAPTATION,RH,99,109,0,-22,3,3,8.891091988,8.005622919,15.81422196
8,37,ADAPTATION,RH,100,110,0,-12,3,3,9.182803487,10.3477802,13.8632153
8,37,ADAPTATION,RH,101,111,0,-4,3,3,7.950466849,14.9115597,10.05601977
8,37,ADAPTATION,RH,102,112,0,-13,3,3,6.507890768,9.385037984,12.62934224
8,37,ADAPTATION,RH,103,113,0,-15,3,3,7.322103963,10.37049013,12.99811174
8,37,ADAPTATION,RH,104,114,0,-16,3,3,5.243668214,9.284997735,12.97735423
8,37,ADAPTATION,RH,105,115,0,-19,3,3,10.95801637,5.513103614,13.58274731
8,37,ADAPTATION,RH,106,116,0,-14,3,3,6.637298626,9.574464702,13.11447319
8,37,ADAPTATION,RH,107,117,0,-11,3,3,6.180408794,9.199063572,9.400681866
8,37,ADAPTATION,RH,108,118,0,-16,3,3,8.493261427,10.78572906,12.52527839
8,37,ADAPTATION,RH,109,119,0,-11,3,3,6.817845684,9.942123384,14.62561532
8,37,ADAPTATION,RH,110,120,0,-9,3,3,8.596171476,12.24288575,11.22355211
8,37,ADAPTATION,RH,111,121,0,-14,3,3,6.074482785,10.03881454,12.33801495
8,37,ADAPTATION,RH,112,122,0,-10,3,3,9.742739734,10.10473959,10.63834363
8,37,ADAPTATION,RH,113,123,0,-10,3,3,8.410154038,6.462101553,13.87634066
8,37,ADAPTATION,RH,114,124,0,-12,3,3,7.581944592,10.47192487,6.187404114
8,37,ADAPTATION,RH,115,125,0,-4,3,3,6.500503968,10.40759428,8.46895747
8,37,ADAPTATION,RH,116,126,0,-17,3,3,3.044450532,13.26567346,11.81473396
8,37,ADAPTATION,RH,117,127,0,-11,3,3,4.640591969,8.450219056,8.772288364
8,37,ADAPTATION,RH,118,128,0,-16,3,3,8.283624031,10.82347063,9.658570707
8,37,ADAPTATION,RH,119,129,0,-15,3,3,5.622100583,12.40267536,11.79171363
8,37,ADAPTATION,RH,120,130,0,-10,3,3,2.888879875,9.710036816,10.02381329
8,37,ADAPTATION,RH,121,131,0,-8,3,3,8.58895632,9.543525164,8.851306567
8,37,ADAPTATION,RH,122,132,0,-11,3,3,6.378663228,13.83290292,11.57500286
8,37,ADAPTATION,RH,123,133,0,-7,3,3,9.538237872,9.620165599,8.386218866
8,37,ADAPTATION,RH,124,134,0,-16,3,3,9.091413344,7.47136171,12.43794708
8,37,ADAPTATION,RH,125,135,0,-11,3,3,7.036270654,13.94682147,12.7663524
8,37,ADAPTATION,RH,126,136,0,-14,3,3,6.227173973,11.74184932,9.630052856
8,37,ADAPTATION,RH,127,137,0,-15,3,3,5.745594604,10.2503029,13.10380378
8,37,ADAPTATION,RH,128,138,0,-23,3,3,9.480809373,10.5504307,14.2186571
8,37,ADAPTATION,RH,129,139,0,-9,3,3,7.744606635,10.85838134,9.779968306
8,37,ADAPTATION,RH,130,140,0,-5,3,3,9.978030407,10.09352774,9.791383647
8,37,ADAPTATION,RH,131,141,0,-10,3,3,8.521697752,12.02452642,11.2273525
8,37,ADAPTATION,RH,132,142,0,-6,3,3,10.13628426,12.97491575,9.855089326
8,37,ADAPTATION,RH,133,143,0,-12,3,3,8.654267941,11.0115693,12.4464847
8,37,ADAPTATION,RH,134,144,0,-17,3,3,8.979318518,10.43611026,14.16346035
8,37,ADAPTATION,RH,135,145,0,-15,3,3,9.57492733,11.71916723,14.30164874
8,37,ADAPTATION,RH,136,146,0,-15,3,3,1.908600995,10.11341992,11.85704239
8,37,ADAPTATION,RH,137,147,0,-8,3,3,6.745794873,11.27757777,11.30388387
8,37,ADAPTATION,RH,138,148,0,-14,3,3,6.908922116,8.469167831,15.49917797
8,37,ADAPTATION,RH,139,149,0,-12,3,3,5.265331196,11.93261529,9.962408645
8,37,ADAPTATION,RH,140,150,0,-17,3,3,7.492248791,12.69023733,13.50481577
8,37,ADAPTATION,RH,141,151,0,-13,3,3,6.413929948,13.71894034,12.70934311
8,37,ADAPTATION,RH,142,152,0,-19,3,3,10.23347743,14.20605075,17.72269152
8,37,ADAPTATION,RH,143,153,0,-15,3,3,6.738323479,12.5824183,10.07696583
8,37,ADAPTATION,RH,144,154,0,-9,3,3,4.301371184,14.28189095,13.19959507
8,37,ADAPTATION,RH,145,155,0,-5,3,3,11.1036287,12.86140236,9.488250072
8,37,ADAPTATION,RH,146,156,0,-10,3,3,7.128150944,12.4798876,9.513765427
8,37,ADAPTATION,RH,147,157,0,-12,3,3,5.088095112,11.09551633,10.04232852
8,37,ADAPTATION,RH,148,158,0,-8,3,3,4.836005195,11.54810484,8.984549504
8,37,ADAPTATION,RH,149,159,0,-9,3,3,7.513279874,10.02488896,8.202364569
8,37,ADAPTATION,RH,150,160,0,-22,3,3,8.853601984,8.853425416,14.46039787
8,37,ADAPTATION,RH,151,161,0,-19,3,3,5.149028262,11.82802913,12.74184507
8,37,ADAPTATION,RH,152,162,0,-15,3,3,7.629243609,13.7281551,15.89797844
8,37,ADAPTATION,RH,153,163,0,-15,3,3,8.531591905,10.76625846,15.10296483
8,37,ADAPTATION,RH,154,164,0,-18,3,3,11.71370044,14.63150577,13.78356942
8,37,ADAPTATION,RH,155,165,0,-15,3,3,6.850086549,11.32958476,13.15883137
8,37,ADAPTATION,RH,156,166,0,-16,3,3,6.768088832,11.1764582,14.02222862
8,37,ADAPTATION,RH,157,167,0,-8,3,3,7.744185546,14.13455122,12.45534865
8,37,ADAPTATION,RH,158,168,0,-14,3,3,12.29805254,12.01876144,14.08755838
8,37,ADAPTATION,RH,159,169,0,-17,3,3,6.955215857,12.97940541,8.144964548
8,37,ADAPTATION,RH,160,170,0,-14,3,3,6.600263337,10.9472907,9.839594456
8,37,ADAPTATION,RH,161,171,0,-15,3,3,8.287919565,11.91230613,11.79146659
8,37,ADAPTATION,RH,162,172,0,-11,3,3,8.538904564,13.06119012,13.22859339
8,37,ADAPTATION,RH,163,173,0,-13,3,3,9.968248619,13.95019116,14.25125944
8,37,ADAPTATION,RH,164,174,0,-18,3,3,8.313569428,11.18303719,12.43650631
8,37,ADAPTATION,RH,165,175,0,-10,3,3,10.29301909,9.84894465,11.80596507
8,37,ADAPTATION,RH,166,176,0,-13,3,3,7.975859574,15.32842519,11.61879472
8,37,ADAPTATION,RH,167,177,0,-14,3,3,9.384901869,14.24943578,13.29514855
8,37,ADAPTATION,RH,168,178,0,-15,3,3,9.456407936,13.14087078,15.38953723
8,37,ADAPTATION,RH,169,179,0,-9,3,3,7.935574586,14.31055383,9.988115694
8,37,ADAPTATION,RH,170,180,0,-12,3,3,11.23952471,11.25076619,15.99203975
8,37,ADAPTATION,RH,171,181,0,-18,3,3,10.21919583,9.780478979,12.98017799
8,37,ADAPTATION,RH,172,182,0,-3,3,3,6.959950221,12.62015581,7.845488034
8,37,ADAPTATION,RH,173,183,0,-13,3,3,10.28079865,13.18793688,13.81728734
8,37,ADAPTATION,RH,174,184,0,-11,3,3,9.849681693,9.302484722,10.53187418
8,37,ADAPTATION,RH,175,185,0,-11,3,3,6.109633658,12.24365742,9.447062017
8,37,ADAPTATION,RH,176,186,0,-17,3,3,10.60057502,11.83516524,12.67593325
8,37,ADAPTATION,RH,177,187,0,-7,3,3,5.351639158,11.13471351,12.60784736
8,37,ADAPTATION,RH,178,188,0,-11,3,3,8.022502319,14.25332766,11.45662471
8,37,ADAPTATION,RH,179,189,0,-11,3,3,7.174109218,11.00571396,11.21482513
8,37,ADAPTATION,RH,180,190,0,-7,3,3,8.151164955,10.709062,11.48765204
8,37,ADAPTATION,RH,181,191,0,-11,3,3,7.226829647,10.20395213,10.36929013
8,37,ADAPTATION,RH,182,192,0,-19,3,3,7.127510569,12.173061,17.53826023
8,37,ADAPTATION,RH,183,193,0,-12,3,3,10.10297819,11.68148425,10.39859823
8,37,ADAPTATION,RH,184,194,0,-7,3,3,8.490169055,11.88050745,13.03686425
8,37,ADAPTATION,RH,185,195,0,-7,3,3,9.749550482,15.37374906,13.10583576
8,37,ADAPTATION,RH,186,196,0,-11,3,3,9.882783344,14.60948192,6.994033951
8,37,ADAPTATION,RH,187,197,0,-19,3,3,10.83107725,12.51749884,13.38323879
8,37,ADAPTATION,RH,188,198,0,-8,3,3,7.226167125,15.49966964,10.95119883
8,37,ADAPTATION,RH,189,199,0,-12,3,3,7.080813197,11.61679128,15.04356367
8,37,ADAPTATION,RH,190,200,0,-11,3,3,9.084171114,7.67734031,12.61049409
8,37,ADAPTATION,RH,191,201,0,-7,3,3,9.068560693,14.97319961,10.71760563
8,37,ADAPTATION,RH,192,202,0,-10,3,3,11.52649816,11.73465754,9.345540599
8,37,ADAPTATION,RH,193,203,0,-27,3,3,9.333174387,11.7168789,17.95216361
8,37,ADAPTATION,RH,194,204,0,-19,3,3,8.818232128,14.79378975,16.12452907
8,37,ADAPTATION,RH,195,205,0,-15,3,3,8.758372737,15.74089167,16.81697653
8,37,ADAPTATION,RH,196,206,0,-17,3,3,6.451537595,9.425018069,12.91937967
8,37,ADAPTATION,RH,197,207,0,-11,3,3,8.242846842,13.98115751,10.78036076
8,37,ADAPTATION,RH,198,208,0,-11,3,3,9.851603898,9.778948984,13.20910426
8,37,ADAPTATION,RH,199,209,0,-15,3,3,9.494197853,11.84072556,11.96344057
8,37,ADAPTATION,RH,200,210,0,-7,3,3,7.916641863,13.78997068,11.78132304
8,38,ADAPTATION,RH,1,11,0,-11,3,3,4.075857951,0.966505153,4.268542272
8,38,ADAPTATION,RH,2,12,0,-13,3,3,-2.538221307,2.17341018,3.401460322
8,38,ADAPTATION,RH,3,13,0,-12,3,3,0.104691209,4.534708003,5.140978196
8,38,ADAPTATION,RH,4,14,0,-10,3,3,2.037413383,1.123057317,5.820244713
8,38,ADAPTATION,RH,5,15,0,-3,3,3,4.524980269,2.195211542,1.326789754
8,38,ADAPTATION,RH,6,16,0,-8,3,3,3.634273734,3.728649341,4.690817425
8,38,ADAPTATION,RH,7,17,0,-13,3,3,1.241673622,3.677413011,3.524730923
8,38,ADAPTATION,RH,8,18,0,-20,3,3,3.82966293,5.645634729,8.830741431
8,38,ADAPTATION,RH,9,19,0,-11,3,3,3.274773296,4.180142951,3.635029831
8,38,ADAPTATION,RH,10,20,0,-11,3,3,-1.532881232,5.802390724,7.952098468
8,38,ADAPTATION,RH,11,21,0,-15,3,3,1.796746267,3.333895541,7.603341904
8,38,ADAPTATION,RH,12,22,0,-8,3,3,3.284081543,6.542519748,8.258302464
8,38,ADAPTATION,RH,13,23,0,-10,3,3,3.485076782,4.871534419,4.736598315
8,38,ADAPTATION,RH,14,24,0,-10,3,3,0.287694613,5.181888105,9.968768504
8,38,ADAPTATION,RH,15,25,0,-14,3,3,4.092417374,3.561501766,7.38913592
8,38,ADAPTATION,RH,16,26,0,-15,3,3,2.600899912,5.352567901,7.047549769
8,38,ADAPTATION,RH,17,27,0,-14,3,3,0.335257219,4.288886109,6.783081273
8,38,ADAPTATION,RH,18,28,0,-16,3,3,3.688244392,4.148532806,7.658002153
8,38,ADAPTATION,RH,19,29,0,-14,3,3,2.861267555,5.196426967,8.165790509
8,38,ADAPTATION,RH,20,30,0,-9,3,3,3.222388182,6.773288275,6.529709842
8,38,ADAPTATION,RH,21,31,0,-21,3,3,5.273206367,3.877491943,6.56033454
8,38,ADAPTATION,RH,22,32,0,-19,3,3,4.765171074,6.38576103,9.46808494
8,38,ADAPTATION,RH,23,33,0,-12,3,3,4.427254974,8.251139346,7.312334606
8,38,ADAPTATION,RH,24,34,0,-11,3,3,4.252139563,5.970918939,11.23425564
8,38,ADAPTATION,RH,25,35,0,-16,3,3,0.387715298,8.210827418,11.05225126
8,38,ADAPTATION,RH,26,36,0,-10,3,3,7.348227996,5.964921249,5.848470812
8,38,ADAPTATION,RH,27,37,0,-7,3,3,3.772750798,6.656360251,5.213692177
8,38,ADAPTATION,RH,28,38,0,-9,3,3,5.964078272,2.963497119,12.15425442
8,38,ADAPTATION,RH,29,39,0,-18,3,3,6.122862851,4.15592109,12.35600303
8,38,ADAPTATION,RH,30,40,0,-15,3,3,5.766134146,5.350180849,11.46023137
8,38,ADAPTATION,RH,31,41,0,-15,3,3,5.83714984,5.394283729,11.16037971
8,38,ADAPTATION,RH,32,42,0,-13,3,3,4.407064346,4.450697772,6.738577263
8,38,ADAPTATION,RH,33,43,0,-15,3,3,7.915666602,3.258362151,8.132692064
8,38,ADAPTATION,RH,34,44,0,-15,3,3,1.059790197,2.116883214,9.771588251
8,38,ADAPTATION,RH,35,45,0,-4,3,3,4.312232451,8.717622531,7.706881161
8,38,ADAPTATION,RH,36,46,0,-13,3,3,6.302093418,7.9220907,8.033053278
8,38,ADAPTATION,RH,37,47,0,-13,3,3,5.501351082,9.428686702,9.010400355
8,38,ADAPTATION,RH,38,48,0,-11,3,3,8.106603671,9.314379902,9.40845823
8,38,ADAPTATION,RH,39,49,0,-19,3,3,4.669823995,5.418933189,14.15599281
8,38,ADAPTATION,RH,40,50,0,-17,3,3,7.805639542,9.370021658,13.26940223
8,38,ADAPTATION,RH,41,51,0,-10,3,3,3.077678798,5.397881652,7.250909141
8,38,ADAPTATION,RH,42,52,0,-11,3,3,2.870788798,9.021800944,8.335069238
8,38,ADAPTATION,RH,43,53,0,-17,3,3,6.437159154,6.769879334,9.465805985
8,38,ADAPTATION,RH,44,54,0,-7,3,3,3.813813213,8.508147668,6.210870137
8,38,ADAPTATION,RH,45,55,0,-12,3,3,3.586745723,7.819832041,8.593582027
8,38,ADAPTATION,RH,46,56,0,-11,3,3,4.01871231,9.619178451,7.795695084
8,38,ADAPTATION,RH,47,57,0,-12,3,3,5.717004432,7.653858146,7.2645277
8,38,ADAPTATION,RH,48,58,0,-14,3,3,3.506837199,4.863836239,9.551734485
8,38,ADAPTATION,RH,49,59,0,-19,3,3,6.000837813,9.254552024,9.172442867
8,38,ADAPTATION,RH,50,60,0,-13,3,3,5.948067574,9.340816858,11.50748472
8,38,ADAPTATION,RH,51,61,0,-18,3,3,6.055346369,8.706813356,11.24892123
8,38,ADAPTATION,RH,52,62,0,-13,3,3,5.93905126,6.762535277,8.826282735
8,38,ADAPTATION,RH,53,63,0,-11,3,3,4.693168878,8.12647366,12.70026908
8,38,ADAPTATION,RH,54,64,0,-11,3,3,5.831781688,7.059330423,8.433808615
8,38,ADAPTATION,RH,55,65,0,-18,3,3,5.065238313,7.953917186,13.37068068
8,38,ADAPTATION,RH,56,66,0,-11,3,3,2.866102739,9.251508599,8.392050412
8,38,ADAPTATION,RH,57,67,0,-17,3,3,10.14996852,8.920745485,10.28411962
8,38,ADAPTATION,RH,58,68,0,-11,3,3,5.625766695,5.636545943,7.186687515
8,38,ADAPTATION,RH,59,69,0,-10,3,3,6.045829592,9.072393322,11.59301909
8,38,ADAPTATION,RH,60,70,0,-6,3,3,7.301730591,10.27640658,7.399230383
8,38,ADAPTATION,RH,61,71,0,-20,3,3,7.004049255,7.79674297,8.376822975
8,38,ADAPTATION,RH,62,72,0,-9,3,3,7.0807787,9.664160997,10.43473147
8,38,ADAPTATION,RH,63,73,0,-13,3,3,8.996900591,7.572373796,9.416832617
8,38,ADAPTATION,RH,64,74,0,-12,3,3,7.026524204,5.374283721,13.34681305
8,38,ADAPTATION,RH,65,75,0,-14,3,3,7.616973356,9.89111436,13.00110285
8,38,ADAPTATION,RH,66,76,0,-11,3,3,4.541737002,7.077304872,5.74808369
8,38,ADAPTATION,RH,67,77,0,-13,3,3,7.596852908,6.020284984,11.88305176
8,38,ADAPTATION,RH,68,78,0,-14,3,3,5.853132321,3.610200632,13.36771762
8,38,ADAPTATION,RH,69,79,0,-14,3,3,7.680090523,9.388494609,8.131877152
8,38,ADAPTATION,RH,70,80,0,-10,3,3,6.461754045,10.75752337,12.07252377
8,38,ADAPTATION,RH,71,81,0,-10,3,3,3.710468053,7.252884316,8.965998017
8,38,ADAPTATION,RH,72,82,0,-8,3,3,7.591565401,6.70477632,11.41511199
8,38,ADAPTATION,RH,73,83,0,-11,3,3,8.651159633,9.884444982,9.959379996
8,38,ADAPTATION,RH,74,84,0,-13,3,3,7.153439049,8.005814991,8.11006722
8,38,ADAPTATION,RH,75,85,0,-17,3,3,3.575549397,7.549700176,13.05559166
8,38,ADAPTATION,RH,76,86,0,-11,3,3,3.699484109,6.910655436,10.40462402
8,38,ADAPTATION,RH,77,87,0,-13,3,3,8.416850425,10.57207426,9.563703131
8,38,ADAPTATION,RH,78,88,0,-11,3,3,7.905136508,8.440750961,9.295699036
8,38,ADAPTATION,RH,79,89,0,-9,3,3,5.01641919,8.965778922,6.908445399
8,38,ADAPTATION,RH,80,90,0,-14,3,3,6.784919032,8.106757643,12.1080212
8,38,ADAPTATION,RH,81,91,0,-14,3,3,5.91371913,13.79821573,14.17418545
8,38,ADAPTATION,RH,82,92,0,-13,3,3,4.348029341,10.74096059,8.868069298
8,38,ADAPTATION,RH,83,93,0,-11,3,3,9.207520958,7.924917422,11.2219556
8,38,ADAPTATION,RH,84,94,0,-4,3,3,5.676822521,8.073031537,7.422167214
8,38,ADAPTATION,RH,85,95,0,-15,3,3,6.369273557,10.90943977,10.02068806
8,38,ADAPTATION,RH,86,96,0,-7,3,3,4.488321499,9.585713986,9.322018254
8,38,ADAPTATION,RH,87,97,0,-13,3,3,4.701156271,8.459580997,8.77638129
8,38,ADAPTATION,RH,88,98,0,-8,3,3,6.820692221,7.442454219,7.49717819
8,38,ADAPTATION,RH,89,99,0,-12,3,3,4.443816925,10.59644903,9.943298797
8,38,ADAPTATION,RH,90,100,0,-14,3,3,5.229619522,10.89486804,8.402271482
8,38,ADAPTATION,RH,91,101,0,-13,3,3,11.68774872,8.469692888,10.94344618
8,38,ADAPTATION,RH,92,102,0,-8,3,3,8.804405268,8.989608464,9.275993105
8,38,ADAPTATION,RH,93,103,0,-7,3,3,1.602488924,5.354879635,11.36630922
8,38,ADAPTATION,RH,94,104,0,-8,3,3,4.846476619,8.138469565,12.96324099
8,38,ADAPTATION,RH,95,105,0,-14,3,3,9.502932104,8.841291049,13.46501539
8,38,ADAPTATION,RH,96,106,0,-17,3,3,5.271180293,11.129243,12.36283962
8,38,ADAPTATION,RH,97,107,0,-10,3,3,5.596410817,9.996335273,10.28868859
8,38,ADAPTATION,RH,98,108,0,-10,3,3,8.390895779,10.28777569,11.36027701
8,38,ADAPTATION,RH,99,109,0,-22,3,3,8.166631334,10.74726973,14.44629493
8,38,ADAPTATION,RH,100,110,0,-12,3,3,7.533796307,9.866354163,11.36828566
8,38,ADAPTATION,RH,101,111,0,-4,3,3,6.806028335,7.794495815,6.568593458
8,38,ADAPTATION,RH,102,112,0,-13,3,3,8.203830158,8.082169032,10.22466579
8,38,ADAPTATION,RH,103,113,0,-15,3,3,7.491112566,9.763929567,14.18458409
8,38,ADAPTATION,RH,104,114,0,-16,3,3,7.528325328,10.60073455,12.77383916
8,38,ADAPTATION,RH,105,115,0,-19,3,3,7.608274641,9.90343393,11.95593178
8,38,ADAPTATION,RH,106,116,0,-14,3,3,6.032533169,9.929505187,12.30688508
8,38,ADAPTATION,RH,107,117,0,-11,3,3,5.927757956,11.56027515,11.17464917
8,38,ADAPTATION,RH,108,118,0,-16,3,3,6.987225841,9.945052216,13.54302465
8,38,ADAPTATION,RH,109,119,0,-11,3,3,7.123822374,9.243820821,10.90152206
8,38,ADAPTATION,RH,110,120,0,-9,3,3,4.806758102,9.344410483,7.826855816
8,38,ADAPTATION,RH,111,121,0,-14,3,3,7.574329316,6.240360635,8.399729502
8,38,ADAPTATION,RH,112,122,0,-10,3,3,4.69905797,11.38073961,12.58050579
